,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
1916,Pero Ya No,Bad Bunny,297275,2020-02-29,75pQqzwgCjUOSSy5CpmAjy,2020,2026081,YHLQMDLG,2020-02-28,0.2739383966285094,0.8105263157894737,0.0475,0.882,0.612,5.07e-06,0.182,0.8178598366838291,0.17961348995831752,0.742,0.5924572663150537,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0017607926875357264
1926,Está Cabrón Ser Yo,Bad Bunny,287961,2020-02-29,4saHEjXw7O1NXJOzBkUKKG,2020,2128912,YHLQMDLG,2020-02-28,0.4349093744468947,0.7894736842105263,0.0732,0.81,0.8540000000000001,0.0,0.12300000000000001,0.886859279178828,0.4372868510799545,0.879,0.6312257736544449,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0018501593381543278
1936,Yo Perreo Sola,Bad Bunny,259478,2020-02-29,0SqqAgdovOE24BzxIClpjw,2020,1821325,YHLQMDLG,2020-02-28,0.3014178629686147,0.936842105263158,0.021,0.86,0.758,6.54e-05,0.344,0.8487849670416161,0.08772262220538084,0.45299999999999996,0.2685835928067611,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.001582846757669613
1946,Bichiyal,Bad Bunny,229233,2020-02-29,4j4w4CXm6BSr0s25wAWrrX,2020,1546216,YHLQMDLG,2020-02-28,0.3597133658937942,0.8315789473684211,0.31,0.737,0.7659999999999999,6.63e-06,0.114,0.8788902371035975,0.042819249715801436,0.662,0.24915168075236704,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0013437596158054593
1956,Que Malo,Bad Bunny,220987,2020-02-29,53v2u51nq3CxiKUNphRzP1,2020,1496270,YHLQMDLG,2020-02-28,0.2914870818524064,0.7789473684210526,0.0832,0.802,0.787,0.0,0.153,0.8153018725609156,0.06953391436150058,0.446,0.24959649234288614,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0013003533790500387
1966,Soliá,Bad Bunny,220884,2020-02-29,7sOfmPd18RWp3FoCzpa7Kw,2020,1450563,YHLQMDLG,2020-02-28,0.27069510684200204,0.8,0.11699999999999999,0.71,0.81,0.000132,0.154,0.8374053061358345,0.1178476695718075,0.184,0.23698290652602144,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012606311017229251
1976,La Zona,Bad Bunny,207285,2020-02-29,5kqNIqFjijuzvVLhuY9B8j,2020,1382890,YHLQMDLG,2020-02-28,0.21714255645859545,0.7789473684210526,0.2,0.762,0.8009999999999999,7.04e-05,0.254,0.8979437903781196,0.033535430087154226,0.81,0.24938044099891976,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012018189794318593
1986,<3,Bad Bunny,202660,2020-02-29,4MZSqgwlE71CWZ6qQ3gkKm,2020,1544653,YHLQMDLG,2020-02-28,0.2675498811272106,0.7789473684210526,0.602,0.631,0.665,1.7e-06,0.152,0.7691273407011445,0.38992042440318303,0.634,0.1627120798119082,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0013424012698308322
1996,Hablamos Mañana,Bad Bunny,200172,2020-02-29,1V8XneTrX6kKeoxYbk4x6h,2020,1473192,YHLQMDLG,2020-02-28,0.4643620812544547,0.8,0.0869,0.6829999999999999,0.677,0.0,0.0998,0.8705604564982127,0.04490337248957938,0.514,0.6435279913579462,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012802971356703566
2006,25/8,Bad Bunny,197656,2020-02-29,4NqQaovM14WR2hNPMFxgjb,2020,1653801,YHLQMDLG,2020-02-28,0.4715901208819069,0.8,0.092,0.7609999999999999,0.732,0.0,0.0716,0.8386514937854589,0.06006062902614626,0.542,0.617875071487577,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0014372577934639692
2016,Safaera,Bad Bunny,187459,2020-02-29,2DEZmgHKAvm41k4J3R2E9Y,2020,1908591,YHLQMDLG,2020-02-28,0.5957272766411381,0.936842105263158,0.0103,0.607,0.8290000000000001,0.0,0.107,0.8843996982914112,0.6741189844638119,0.685,0.26323314481794496,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.001658686437657971
2026,A Tu Merced,Bad Bunny,186426,2020-02-29,4r9jkMEnArtWGH2rL2FZl0,2020,1427287,YHLQMDLG,2020-02-28,0.3104852018923974,0.8631578947368421,0.16899999999999998,0.86,0.7909999999999999,0.000106,0.106,0.8611156658905322,0.0636604774535809,0.887,0.2368685264027451,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012404027838051905
2036,Puesto Pa' Guerrial,Bad Bunny,185824,2020-02-29,5gCg2qMPzKkW4jS4dBKdDs,2020,1130671,YHLQMDLG,2020-02-28,0.3446617267887126,0.7473684210526316,0.311,0.867,0.6859999999999999,0.0,0.1,0.8428163840881514,0.3747631678666161,0.6579999999999999,0.5415326936519029,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00098262469704257
2046,Una Vez,Bad Bunny,169608,2020-02-29,5J7teKIJGtqVypgYI6sqXj,2020,1137831,YHLQMDLG,2020-02-28,0.4458088372471262,0.8,0.132,0.55,0.598,2.58e-06,0.0955,0.8408487193782179,0.1134899583175445,0.5429999999999999,0.1848446336658829,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0009888471904388142
2056,P FKN R,Bad Bunny,161642,2020-02-29,0fgsKar6uBO08vzHXkTjWi,2020,1075399,YHLQMDLG,2020-02-28,0.5074791793233101,0.7578947368421053,0.409,0.82,0.635,0.0,0.244,0.8294690584724363,0.10231148162182643,0.528,0.2940649424922158,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0009345898290262002
2066,NI BIEN NI MAL,Bad Bunny,233657,2019-01-08,278kSqsZIiYp8p3QjYAqa8,2019,15009135,X 100PRE,2018-12-23,0.4547039660937493,0.8,0.556,0.826,0.449,1.85e-05,0.273,0.7448266815334668,0.08374384236453201,0.337,0.4656605452119209,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.017296584121308155
2127,MIA (feat. Drake),Bad Bunny,209605,2019-01-08,116H0KvKr2Zl4RPuVBruDO,2019,11504831,MIA (feat. Drake),2018-10-11,0.3928805483934235,0.8526315789473684,0.0141,0.8170000000000001,0.539,0.000496,0.099,0.8097924113731021,0.07370215990905646,0.158,0.2688886064688314,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.01325821089576007
2188,Solo de Mi,Bad Bunny,178246,2019-01-08,4uP3pUP18ennmz0tb3GphR,2019,8412992,X 100PRE,2018-12-23,0.3632221462159228,0.7368421052631579,0.287,0.743,0.73,8.1e-05,0.0778,0.8765290394516774,0.1928760894278136,0.15,0.7957361631823092,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.009695163901177018
2249,Desde el Corazón,Bad Bunny,107688,2019-01-08,1R2mapMAUiYqre6jcFX57g,2019,6551486,Más de un Siglo,2018-12-03,0.19357847756724564,0.6526315789473685,0.0529,0.7390000000000001,0.6629999999999999,0.0,0.198,0.8081854851933231,0.4600227358848049,0.368,0.7960729491008451,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.007549957323894593
2310,Caro,Bad Bunny,58164,2019-01-08,6it15CsDlkqB7N4lF0C1qM,2019,5564431,X 100PRE,2018-12-23,0.4385353532937569,0.7684210526315789,0.627,0.6509999999999999,0.575,0.000202,0.0961,0.7642081789263109,0.5225464190981431,0.248,0.6688695431149521,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.006412471396833652
2371,200 Mph,Bad Bunny,45489,2019-01-08,5jGUJXnELDaDTgiRjD9lsg,2019,2219322,X 100PRE,2018-12-23,0.29754791984577633,0.7368421052631579,0.0139,0.85,0.5,0.000384,0.0947,0.7980192175253338,0.08203865100416825,0.816,0.6689521509817627,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0025575550932995044
2428,Cuando Perriabas,Bad Bunny,43060,2019-01-08,5mj8WVFcKdGA8p9HWGTSLc,2019,1531255,X 100PRE,2018-12-23,0.3409472510966433,0.7263157894736842,0.13699999999999998,0.787,0.705,1.06e-06,0.10800000000000001,0.7693569015839701,0.08772262220538084,0.499,0.1731651521891085,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0017646240718518233
2470,Estamos Bien,Bad Bunny,42104,2019-01-08,2OWVCFTolecLiGZPquvWvT,2019,1999432,X 100PRE,2018-12-23,0.3874080948303492,0.7789473684210526,0.821,0.759,0.536,4.57e-06,0.107,0.7994949660577837,0.2838196286472148,0.439,0.4139035394293703,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.002304153022998021
2525,Si Estuviésemos Juntos,Bad Bunny,41886,2019-01-08,35wvL50xvKpCHEJPxLOLPI,2019,2165775,X 100PRE,2018-12-23,0.29452945988222745,0.8526315789473684,0.0626,0.672,0.594,5.14e-05,0.152,0.7945758042829503,0.1055323986358469,0.158,0.7441507275846732,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0024958473273327324
2583,Otra Noche en Miami,Bad Bunny,41354,2019-01-08,4vCAzANUWDE24URV6wQ4ra,2019,1273585,X 100PRE,2018-12-23,0.4473204590355279,0.8105263157894737,0.19699999999999998,0.514,0.6459999999999999,2.3e-05,0.0958,0.7283310923818582,0.4770746494884426,0.297,0.21550486115523929,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00146768418620635
2619,La Romana,Bad Bunny,40026,2019-01-08,1khmgu0pveJbkbpbkyvcQv,2019,3203461,X 100PRE,2018-12-23,0.608650207847996,0.7894736842105263,0.0327,0.655,0.725,0.00264,0.0611,0.8377332502541567,0.3122394846532777,0.326,0.4515028277308254,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.003691680610896627
2680,RLNDT,Bad Bunny,31810,2019-01-08,6pZHZndlo57dPCYnvlYFOE,2019,364838,X 100PRE,2018-12-23,0.5710342650217415,0.7157894736842105,0.263,0.6,0.528,0.0,0.588,0.8030695569474959,0.01439939370973854,0.142,0.33855245599542483,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0004204406954597866
2692,¿Quien Tu Eres?,Bad Bunny,31451,2019-01-08,6kN06eEOblRAuWI0xUUS91,2019,300147,X 100PRE,2018-12-23,0.2705659492841323,0.7052631578947368,0.185,0.727,0.58,3.58e-06,0.125,0.7948709539894401,0.21371731716559306,0.325,0.5229776958759611,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.000345890541610711
2702,Tenemos Que Hablar,Bad Bunny,31451,2019-01-08,5VQpJ2AY2iMzrRZKgcvNjh,2019,211232,X 100PRE,2018-12-23,0.4267126531354193,0.7052631578947368,0.146,0.855,0.512,0.0008539999999999999,0.107,0.7502377594857836,0.05721864342553998,0.14400000000000002,0.5803393276990529,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00024342455825150243
2709,Ser Bichote,Bad Bunny,29785,2019-01-08,4UEuIEv9Wc3wtiWUplGJ7q,2019,208518,X 100PRE,2018-12-23,0.35184432209024763,0.6947368421052632,0.158,0.785,0.626,4.6e-06,0.18100000000000002,0.7546650050831338,0.08393330807123911,0.183,0.6367096651204168,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00024029693435410727
2716,Sensualidad,Bad Bunny,179435,2018-01-08,5hcisvFMidkMJlElTO9Qmw,2018,11177438,Sensualidad,2017-11-03,0.601249958143384,0.7789473684210526,0.423,0.807,0.6809999999999999,0.0,0.0962,0.8124487587315121,0.14228874573702158,0.6759999999999999,0.5417741628010421,4,2017-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.01533723572679665
2777,Chambea,Bad Bunny,90123,2018-01-08,6ElmxV9B2mSNscEjP27M7i,2018,4133167,Chambea,2017-12-01,0.3489478442646869,0.021052631578947368,0.24,0.8540000000000001,0.868,0.0020399999999999997,0.152,0.9046994392155576,0.2478211443728685,0.631,0.3891656605452119,4,2017-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.005671367318451413
2838,Soy Peor,Bad Bunny,21679,2018-01-11,5MT96Zz0ymUJNm8obKZQr0,2018,1647890,Soy Peor,2016-12-08,0.5051997876075714,0.03157894736842105,0.679,0.732,0.605,0.0029,0.114,0.914701734824386,0.11898446381205,0.14300000000000002,0.3888606468831416,4,2016-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0022611690963377233
2917,Amorfoda,Bad Bunny,230678,2018-02-16,3ITvHA9zhZZdBJsOsAUegF,2018,7165702,Amorfoda,2018-02-15,0.2620678603376274,0.05263157894736842,0.9840000000000001,0.742,0.43200000000000005,5.7799999999999995e-05,0.0796,0.7707670612927556,0.07256536566881394,0.252,0.5926034186947957,3,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.009832491195386475
2939,Amorfoda,Bad Bunny,113534,2018-02-17,3zaMCRR8g6AvyMLMcuQ73N,2018,431730,Amorfoda,2018-02-15,0.3129918152377217,0.0,0.978,0.616,0.5870000000000001,0.00603,0.312,0.8068409143082019,0.1286472148541114,0.27899999999999997,0.5927495710745376,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0005924027295279936
2943,Dime Si Te Acuerdas,Bad Bunny,29392,2018-02-23,49VSioK272TASR4r9vRTuP,2018,948447,Dime Si Te Acuerdas,2018-02-22,0.3376417743378283,0.010526315789473684,0.486,0.74,0.595,0.0,0.163,0.7201652838356344,0.07408109132247064,0.316,0.4906462476965114,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0013014212392296967
2958,Zorra,Bad Gyal,224745,2020-01-08,0OP1RzrglC008kj79Httv3,2020,10741177,Zorra,2019-12-12,0.33488641310327344,0.6947368421052632,0.682,0.637,0.65,2.2e-06,0.0786,0.8000524710589315,0.3065555134520652,0.736,0.7709728664929782,4,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,0.009334762981898025
3020,Hookah,Bad Gyal,66804,2020-01-08,4piZ5m1vZGDkfyHga5U97m,2020,2733517,Hookah,2019-07-19,0.3199926332355882,0.6526315789473685,0.0699,0.872,0.579,2.38e-06,0.11599999999999999,0.8163512937395467,0.17014020462296325,0.483,0.3128042193556586,4,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,0.002375599368857709
3071,Santa María (Feat. Busy Signal),Bad Gyal,35129,2020-01-11,4R0sTxCaskwCPbzkfXHfWg,2020,64975,Santa Maria,2019-07-05,0.26029313982023183,0.631578947368421,0.0538,0.764,0.603,0.0,0.09699999999999999,0.7900501754501033,0.5774914740431981,0.42700000000000005,0.5573997585308509,5,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,5.646738944426892e-05
3073,Internationally - Prod. Jam City & Dubbel Dutch,Bad Gyal,27538,2018-02-23,3PLcsZsfC1jt2E1zsKIE8A,2018,27538,Worldwide Angel,2018-02-21,0.3546666539103647,0.6,0.10800000000000001,0.805,0.5379999999999999,1.23e-05,0.0863,0.8260912340537172,0.031261841606669186,0.6779999999999999,0.3195145199212048,4,2018-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,3.7786547994676967e-05
3074,Whine Up,Nicky Jam,206658,2020-01-08,2pWOMNQJW3g2zmGjP0Vkb0,2020,10968023,Intimo,2019-11-01,0.40505962773921655,0.8210526315789474,0.0549,0.8170000000000001,0.665,0.0,0.10300000000000001,0.8138917128521299,0.09965896172792724,0.662,0.3190569994280993,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.009531906520580204
3136,Muévelo,Nicky Jam,69023,2020-01-08,4VgYtXCVJ7IbWAZ5ryfvEQ,2020,12298814,Muévelo,2020-01-08,0.355867340837228,0.8631578947368421,0.415,0.594,0.8079999999999999,1.39e-05,0.565,0.9390023939920638,0.0486926866237211,0.919,0.8473215987799454,4,2020-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.010688448169921152
3198,Atrévete,Nicky Jam,49106,2020-01-08,26Qhn2T88XqVinXQpmSarj,2020,1295469,Intimo,2019-11-01,0.3640664539553306,0.7684210526315789,0.311,0.552,0.675,0.0,0.11900000000000001,0.8925983012494672,0.5187571049640014,0.586,0.8199656859630171,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.001125844594628359
3230,Te Robaré,Nicky Jam,44428,2020-01-08,4PJ3umtW1aWdfh5EITHc6T,2020,2515571,Intimo,2019-11-01,0.3724329935373385,0.8210526315789474,0.24100000000000002,0.6729999999999999,0.752,4.51e-05,0.0813,0.9008624930311876,0.06233421750663129,0.797,0.7704772192921142,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0021861904937546597
3290,X,Nicky Jam,31084,2019-01-08,39N9RPD9MRb5WmoLzNzPeA,2019,2211499,X,2018-03-02,0.3050055729094414,0.1368421052631579,0.0364,0.595,0.773,0.00108,0.33399999999999996,0.8626897976584791,0.06006062902614626,0.711,0.7963779627629154,4,2018-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.002548539838417661
3316,Si Tú La Ves (feat. Wisin),Nicky Jam,32477,2018-01-08,4yN6xPLopmTLvc27pO9LIE,2018,1766484,Fénix,2017-01-20,0.4183748152329381,0.7157894736842105,0.204,0.685,0.731,0.0,0.0722,0.8501295379267373,0.13224706328154606,0.7859999999999999,0.7826459935184596,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.002423899064849624
3383,El Amante,Nicky Jam,24510,2018-01-08,3umS4y3uQDkqekNjVpiRUs,2018,11613144,Fénix,2017-01-20,0.414739269159567,0.7578947368421053,0.243,0.6829999999999999,0.691,0.0,0.14,0.8364870626045322,0.037893141341417205,0.732,0.795342187202135,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.015935094165338618
3478,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,21609,2018-01-08,04f13iELcsYpY2yeLiAcfq,2018,642711,El Amante (feat. Ozuna & Bad Bunny) [Remix],2017-06-26,0.4291235942156549,0.6842105263157895,0.311,0.8029999999999999,0.767,0.0,0.073,0.8416685796740235,0.05740810913224706,0.598,0.22381012899536126,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0008819024638029932
3504,Hasta el Amanecer,Nicky Jam,24567,2017-01-08,5Fim1gaXBgsiFfsQAfQSDS,2017,1525162,Fénix,2017-01-20,0.3649896913134367,0.7578947368421053,0.282,0.8320000000000001,0.608,0.0,0.0761,0.8198602958055947,0.028988253126184162,0.589,0.24951388447607556,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.003920405397497344
3565,El Perdón,Nicky Jam,16182,2017-01-08,7qCAVkHWZkF44OzOUKf8Cr,2017,808115,Fénix,2017-01-20,0.3822106990294049,0.8,0.446,0.628,0.69,0.0,0.11199999999999999,0.8268782999376907,0.052860932171277006,0.662,0.7953485416534282,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.002077247143450051
3611,RITMO (Bad Boys For Life),Black Eyed Peas,205088,2020-01-08,6cy3ki60hLwimwIje7tALf,2020,11773513,RITMO (Bad Boys For Life),2019-10-12,0.4200203781924639,0.9052631578947368,0.0334,0.721,0.716,0.00084,0.237,0.787229856032532,0.08052292535051155,0.667,0.3192921141259452,4,2019-01-01,dance pop,pop,pop rap,,,,,,,,"dance pop,pop,pop rap",1yxSLGMDHlW21z4YXirZDS,4684197,0.8787878787878788,NormalPeriod,0.010231928337024439
3673,Hola - Remix,Dalex,203304,2020-01-08,5stPVcRqb4qixbafP9e8lt,2020,13354571,Hola (Remix),2019-11-01,0.4865269532688821,0.9052631578947368,0.47100000000000003,0.654,0.672,0.0,0.0781,0.8218935493391926,0.5452823039029935,0.34299999999999997,0.8077143038698608,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.011605967857147209
3735,Bellaquita - Remix,Dalex,117180,2020-01-08,1Xnn1TPyr5h0hpRAT4B4EA,2020,6633682,Bellaquita (Remix),2019-11-22,0.6185857725774586,0.8,0.141,0.795,0.715,2.12e-06,0.179,0.9005345489128652,0.11481621826449412,0.758,0.7065768570883905,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.005765089725947468
