,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
111,32,Fantasias - Remix,Rauw Alejandro,122732,2020-04-27,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
112,33,Fantasias - Remix,Rauw Alejandro,122679,2020-04-28,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
113,32,Fantasias - Remix,Rauw Alejandro,128746,2020-04-29,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
114,32,Fantasias - Remix,Rauw Alejandro,127338,2020-04-30,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
115,29,Fantasias - Remix,Rauw Alejandro,138630,2020-05-01,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
116,27,Fantasias - Remix,Rauw Alejandro,158925,2020-05-02,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
117,27,Fantasias - Remix,Rauw Alejandro,144546,2020-05-03,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
118,29,Fantasias - Remix,Rauw Alejandro,141981,2020-05-04,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
119,28,Fantasias - Remix,Rauw Alejandro,144784,2020-05-05,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
120,28,Fantasias - Remix,Rauw Alejandro,146546,2020-05-06,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
121,30,Fantasias - Remix,Rauw Alejandro,142524,2020-05-07,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
122,30,Fantasias - Remix,Rauw Alejandro,144231,2020-05-08,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
123,29,Fantasias - Remix,Rauw Alejandro,138120,2020-05-09,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
124,42,Fantasias - Remix,Rauw Alejandro,115270,2020-05-10,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
125,44,Fantasias - Remix,Rauw Alejandro,123641,2020-05-11,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
126,45,Fantasias - Remix,Rauw Alejandro,115355,2020-05-12,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
127,45,Fantasias - Remix,Rauw Alejandro,120876,2020-05-13,0A37XY67wSdGqkGjtfW6aV,2020,9217230,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,267241,81,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,0.78,94.004,4
128,16,Pegamos Tela,Lérica,179400,2020-03-14,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
129,17,Pegamos Tela,Lérica,163801,2020-03-15,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
130,16,Pegamos Tela,Lérica,182214,2020-03-16,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
131,16,Pegamos Tela,Lérica,191053,2020-03-17,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
132,16,Pegamos Tela,Lérica,191387,2020-03-18,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
133,17,Pegamos Tela,Lérica,183383,2020-03-19,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
134,25,Pegamos Tela,Lérica,174139,2020-03-20,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
135,23,Pegamos Tela,Lérica,167110,2020-03-21,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
136,24,Pegamos Tela,Lérica,155198,2020-03-22,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
137,20,Pegamos Tela,Lérica,170803,2020-03-23,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
138,20,Pegamos Tela,Lérica,172388,2020-03-24,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
139,19,Pegamos Tela,Lérica,177330,2020-03-25,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
140,18,Pegamos Tela,Lérica,180033,2020-03-26,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
141,21,Pegamos Tela,Lérica,174574,2020-03-27,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
142,20,Pegamos Tela,Lérica,178950,2020-03-28,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
143,19,Pegamos Tela,Lérica,165607,2020-03-29,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
144,20,Pegamos Tela,Lérica,157718,2020-03-30,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
145,22,Pegamos Tela,Lérica,147560,2020-03-31,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
146,22,Pegamos Tela,Lérica,152070,2020-04-01,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
147,24,Pegamos Tela,Lérica,146335,2020-04-02,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
148,26,Pegamos Tela,Lérica,140115,2020-04-03,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
149,25,Pegamos Tela,Lérica,145349,2020-04-04,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
150,25,Pegamos Tela,Lérica,132962,2020-04-05,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
151,22,Pegamos Tela,Lérica,147163,2020-04-06,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
152,19,Pegamos Tela,Lérica,156396,2020-04-07,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
153,20,Pegamos Tela,Lérica,161478,2020-04-08,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
154,21,Pegamos Tela,Lérica,151717,2020-04-09,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
155,23,Pegamos Tela,Lérica,147743,2020-04-10,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
156,23,Pegamos Tela,Lérica,151139,2020-04-11,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
157,23,Pegamos Tela,Lérica,140172,2020-04-12,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
158,20,Pegamos Tela,Lérica,147904,2020-04-13,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
159,21,Pegamos Tela,Lérica,154900,2020-04-14,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
160,20,Pegamos Tela,Lérica,150408,2020-04-15,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
161,20,Pegamos Tela,Lérica,156665,2020-04-16,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
162,24,Pegamos Tela,Lérica,150496,2020-04-17,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
163,26,Pegamos Tela,Lérica,147871,2020-04-18,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
164,26,Pegamos Tela,Lérica,130232,2020-04-19,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
165,25,Pegamos Tela,Lérica,141114,2020-04-20,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
166,26,Pegamos Tela,Lérica,132298,2020-04-21,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
167,24,Pegamos Tela,Lérica,140258,2020-04-22,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
168,24,Pegamos Tela,Lérica,140469,2020-04-23,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
169,25,Pegamos Tela,Lérica,144235,2020-04-24,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
170,26,Pegamos Tela,Lérica,140726,2020-04-25,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
171,27,Pegamos Tela,Lérica,127170,2020-04-26,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
172,28,Pegamos Tela,Lérica,127994,2020-04-27,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
173,29,Pegamos Tela,Lérica,129699,2020-04-28,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
174,28,Pegamos Tela,Lérica,135393,2020-04-29,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
175,28,Pegamos Tela,Lérica,131888,2020-04-30,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
176,27,Pegamos Tela,Lérica,140240,2020-05-01,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
177,28,Pegamos Tela,Lérica,158514,2020-05-02,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
178,28,Pegamos Tela,Lérica,142658,2020-05-03,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
179,27,Pegamos Tela,Lérica,143104,2020-05-04,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
180,31,Pegamos Tela,Lérica,142033,2020-05-05,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
181,30,Pegamos Tela,Lérica,144485,2020-05-06,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
182,31,Pegamos Tela,Lérica,138490,2020-05-07,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
183,28,Pegamos Tela,Lérica,146889,2020-05-08,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
184,31,Pegamos Tela,Lérica,135255,2020-05-09,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
185,43,Pegamos Tela,Lérica,114601,2020-05-10,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
186,43,Pegamos Tela,Lérica,124189,2020-05-11,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
187,43,Pegamos Tela,Lérica,121216,2020-05-12,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
188,44,Pegamos Tela,Lérica,124749,2020-05-13,4punHldq7Jfx0Plu7SdjQ0,2020,9191430,Pegamos Tela,2020-01-16,187940,70,0.086,0.679,0.857,0.0,0.245,-3.137,0.0783,0.855,169.999,4
189,18,Vete,Bad Bunny,172847,2020-03-14,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
190,18,Vete,Bad Bunny,160055,2020-03-15,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
191,21,Vete,Bad Bunny,154097,2020-03-16,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
192,25,Vete,Bad Bunny,144161,2020-03-17,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
193,26,Vete,Bad Bunny,143427,2020-03-18,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
194,27,Vete,Bad Bunny,136490,2020-03-19,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
195,38,Vete,Bad Bunny,130654,2020-03-20,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
196,40,Vete,Bad Bunny,121267,2020-03-21,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
197,41,Vete,Bad Bunny,111133,2020-03-22,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
198,40,Vete,Bad Bunny,120396,2020-03-23,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
199,41,Vete,Bad Bunny,116767,2020-03-24,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
200,42,Vete,Bad Bunny,116345,2020-03-25,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
201,41,Vete,Bad Bunny,116466,2020-03-26,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
202,43,Vete,Bad Bunny,113937,2020-03-27,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
203,39,Vete,Bad Bunny,120514,2020-03-28,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
204,38,Vete,Bad Bunny,108165,2020-03-29,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
205,36,Vete,Bad Bunny,110204,2020-03-30,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
206,40,Vete,Bad Bunny,107350,2020-03-31,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
207,42,Vete,Bad Bunny,107731,2020-04-01,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
208,44,Vete,Bad Bunny,105444,2020-04-02,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
209,49,Vete,Bad Bunny,97708,2020-04-03,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
210,49,Vete,Bad Bunny,97257,2020-04-04,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
211,49,Vete,Bad Bunny,90971,2020-04-05,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
212,50,Vete,Bad Bunny,94358,2020-04-06,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
213,50,Vete,Bad Bunny,92968,2020-04-07,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
214,49,Vete,Bad Bunny,96440,2020-04-08,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
215,53,Vete,Bad Bunny,88886,2020-04-09,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
216,53,Vete,Bad Bunny,82832,2020-04-10,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
217,57,Vete,Bad Bunny,77844,2020-04-11,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
218,59,Vete,Bad Bunny,72718,2020-04-12,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
219,60,Vete,Bad Bunny,73066,2020-04-13,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
220,63,Vete,Bad Bunny,74750,2020-04-14,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
221,61,Vete,Bad Bunny,73337,2020-04-15,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
222,61,Vete,Bad Bunny,72867,2020-04-16,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
223,67,Vete,Bad Bunny,69359,2020-04-17,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
224,72,Vete,Bad Bunny,66489,2020-04-18,2n7ohqg1s68ToAHh4u9mcW,2020,5355573,YHLQMDLG,2020-02-28,192024,77,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
